entityName,entityType,holeID,startXLocation,startYLocation,startZLocation,endXLocation,endYLocation,endZLocation,gradeXLocation, gradeYLocation, gradeZLocation, subdrillAmount, subdrillLength, benchHeight, holeDiameter,holeType,fromHoleID,timingDelayMilliseconds,colorHexDecimal,holeLengthCalculated,holeAngle,holeBearing,initiationTime,measuredLength,measuredLengthTimeStamp,measuredMass,measuredMassTimeStamp,measuredComment,measuredCommentTimeStamp, rowID, posID, burden, spacing, connectorCurve
ISEE_OTHER,hole,75,478785.9710,6772330.9750,401.03,478785.9710,6772330.9700,392.5000,478785.9710,6772330.9709,394.0000,1.5000,0.0000,7.0300,165.0000,contour,ISEE_OTHER:::76,42,#888888,8.5300,0.0336,180.0000,446,8.2741,9/05/2025 14:24,116.0000,9/05/1975 0:00,None,9/05/1975 0:00,5,10,0,0,0
ISEE_OTHER,hole,76,478790.3550,6772332.3680,400.031,478790.3550,6772332.3700,392.5000,478790.3550,6772332.3696,394.0000,1.5000,0.0000,6.0310,165.0000,contour,ISEE_OTHER:::77,42,#888888,7.5310,0.0152,0.0000,404,7.6063,9/05/2025 14:30,102.0000,9/05/1975 0:00,None,9/05/1975 0:00,5,11,0,0,0
ISEE_OTHER,hole,77,478794.7390,6772333.7600,399.221,478794.7390,6772333.7600,392.5000,478794.7390,6772333.7600,394.0000,1.5000,0.0000,5.2210,165.0000,contour,ISEE_OTHER:::78,42,#888888,6.7210,0.0000,90.0000,362,6.0489,9/05/2025 14:36,91.0000,9/05/1975 0:00,None,9/05/1975 0:00,5,12,0,0,0
ISEE_OTHER,hole,78,478799.1230,6772335.1530,398.322,478799.1230,6772335.1500,392.5000,478799.1230,6772335.1508,394.0000,1.5000,0.0000,4.3220,165.0000,contour,ISEE_OTHER:::79,42,#888888,5.8220,0.0295,180.0000,320,5.5891,9/05/2025 14:42,79.0000,9/05/1975 0:00,None,9/05/1975 0:00,5,13,0,0,0
ISEE_OTHER,hole,79,478803.5070,6772336.5460,397.619,478803.5070,6772336.5500,392.5000,478803.5070,6772336.5488,394.0000,1.5000,0.0000,3.6190,165.0000,contour,ISEE_OTHER:::80,42,#888888,5.1190,0.0448,0.0000,278,5.2726,9/05/2025 14:48,70.0000,9/05/1975 0:00,None,9/05/1975 0:00,5,14,0,0,0
ISEE_OTHER,hole,80,478807.8910,6772337.9390,396.888,478807.8910,6772337.9400,392.5000,478807.8910,6772337.9397,394.0000,1.5000,0.0000,2.8880,165.0000,contour,ISEE_OTHER:::81,42,#888888,4.3880,0.0131,0.0000,236,4.5196,9/05/2025 14:54,60.0000,9/05/1975 0:00,None,9/05/1975 0:00,5,15,0,0,0
ISEE_OTHER,hole,81,478812.2760,6772339.3310,396.087,478812.2760,6772339.3300,392.5000,478812.2760,6772339.3304,394.0000,1.5000,0.0000,2.0870,165.0000,contour,ISEE_OTHER:::82,42,#888888,3.5870,0.0160,180.0000,194,3.5153,9/05/2025 15:00,49.0000,9/05/1975 0:00,None,9/05/1975 0:00,5,16,0,0,0
ISEE_OTHER,hole,82,478816.6600,6772340.7240,394.782,478816.6600,6772340.7200,392.5000,478816.6600,6772340.7226,394.0000,1.5000,0.0000,0.7820,165.0000,contour,ISEE_OTHER:::50,17,#BBBB00,2.2820,0.1004,180.0000,152,2.0766,9/05/2025 15:06,31.0000,9/05/1975 0:00,None,9/05/1975 0:00,5,17,0,0,0
ISEE_OTHER,hole,83,478815.6790,6772336.2160,395.368,478815.6790,6772336.2200,392.5000,478815.6790,6772336.2179,394.0000,1.5000,0.0000,1.3680,165.0000,contour,ISEE_OTHER:::81,17,#BBBB00,2.8680,0.0799,0.0000,211,2.8680,9/05/2025 15:12,39.0000,9/05/1975 0:00,None,9/05/1975 0:00,6,1,0,0,0
ISEE_OTHER,hole,84,478811.2950,6772334.8230,396.295,478811.2950,6772334.8200,392.5000,478811.2950,6772334.8212,394.0000,1.5000,0.0000,2.2950,165.0000,contour,ISEE_OTHER:::83,42,#888888,3.7950,0.0453,180.0000,253,3.5673,9/05/2025 15:18,52.0000,9/05/1975 0:00,None,9/05/1975 0:00,6,2,0,0,0
ISEE_OTHER,hole,85,478806.9110,6772333.4300,397.191,478806.9110,6772333.4300,392.5000,478806.9110,6772333.4300,394.0000,1.5000,0.0000,3.1910,165.0000,contour,ISEE_OTHER:::84,42,#888888,4.6910,0.0000,90.0000,295,4.4095,9/05/2025 15:24,64.0000,9/05/1975 0:00,None,9/05/1975 0:00,6,3,0,0,0
ISEE_OTHER,hole,86,478802.5260,6772332.0370,397.935,478802.5260,6772332.0400,392.5000,478802.5260,6772332.0392,394.0000,1.5000,0.0000,3.9350,165.0000,contour,ISEE_OTHER:::85,42,#888888,5.4350,0.0316,0.0000,337,4.9459,9/05/2025 15:30,74.0000,9/05/1975 0:00,None,9/05/1975 0:00,6,4,0,0,0
ISEE_OTHER,hole,87,478798.1420,6772330.6440,398.67,478798.1420,6772330.6400,392.5000,478798.1420,6772330.6410,394.0000,1.5000,0.0000,4.6700,165.0000,contour,ISEE_OTHER:::86,42,#888888,6.1700,0.0371,180.0000,379,5.5530,9/05/2025 15:36,84.0000,9/05/1975 0:00,None,9/05/1975 0:00,6,5,0,0,0
ISEE_OTHER,hole,88,478793.7580,6772329.2520,399.458,478793.7580,6772329.2500,392.5000,478793.7580,6772329.2504,394.0000,1.5000,0.0000,5.4580,165.0000,contour,ISEE_OTHER:::87,42,#888888,6.9580,0.0165,180.0000,421,6.4014,9/05/2025 15:42,95.0000,9/05/1975 0:00,None,9/05/1975 0:00,6,6,0,0,0
ISEE_OTHER,hole,89,478789.3740,6772327.8590,400.276,478789.3740,6772327.8600,392.5000,478789.3740,6772327.8598,394.0000,1.5000,0.0000,6.2760,165.0000,contour,ISEE_OTHER:::88,42,#888888,7.7760,0.0074,0.0000,463,7.9315,9/05/2025 15:48,106.0000,9/05/1975 0:00,None,9/05/1975 0:00,6,7,0,0,0
ISEE_OTHER,hole,90,478784.9900,6772326.4660,401.163,478784.9900,6772326.4700,392.5000,478784.9900,6772326.4693,394.0000,1.5000,0.0000,7.1630,165.0000,contour,ISEE_OTHER:::89,42,#888888,8.6630,0.0265,0.0000,505,7.7967,9/05/2025 15:54,118.0000,9/05/1975 0:00,None,9/05/1975 0:00,6,8,0,0,0
ISEE_OTHER,hole,91,478780.6060,6772325.0730,401.501,478780.6060,6772325.0700,392.5000,478780.6060,6772325.0705,394.0000,1.5000,0.0000,7.5010,165.0000,contour,ISEE_OTHER:::90,42,#888888,9.0010,0.0191,180.0000,547,8.1009,9/05/2025 16:00,122.0000,9/05/1975 0:00,None,9/05/1975 0:00,6,9,0,0,0
ISEE_OTHER,hole,92,478776.2220,6772323.6810,402.084,478776.2220,6772323.6800,392.5000,478776.2220,6772323.6802,394.0000,1.5000,0.0000,8.0840,165.0000,contour,ISEE_OTHER:::91,42,#888888,9.5840,0.0060,180.0000,589,9.6798,9/05/2025 16:06,130.0000,9/05/1975 0:00,None,9/05/1975 0:00,6,10,0,0,0
ISEE_OTHER,hole,93,478771.8380,6772322.2880,402.848,478771.8380,6772322.2900,392.5000,478771.8380,6772322.2897,394.0000,1.5000,0.0000,8.8480,165.0000,contour,ISEE_OTHER:::92,42,#888888,10.3480,0.0111,0.0000,631,10.0376,9/05/2025 16:12,141.0000,9/05/1975 0:00,None,9/05/1975 0:00,6,11,0,0,0
ISEE_OTHER,hole,94,478766.5860,6772320.7370,403.448,478766.5860,6772320.7400,392.5000,478766.5860,6772320.7396,394.0000,1.5000,0.0000,9.4480,165.0000,contour,ISEE_OTHER:::93,42,#888888,10.9480,0.0157,0.0000,673,9.8532,9/05/2025 16:18,149.0000,9/05/1975 0:00,None,9/05/1975 0:00,6,12,0,0,0
ISEE_OTHER,hole,95,478763.0700,6772319.5020,403.76,478763.0700,6772319.5000,392.5000,478763.0700,6772319.5003,394.0000,1.5000,0.0000,9.7600,165.0000,contour,ISEE_OTHER:::94,42,#888888,11.2600,0.0102,180.0000,715,10.9222,9/05/2025 16:24,153.0000,9/05/1975 0:00,None,9/05/1975 0:00,6,13,0,0,0
ISEE_OTHER,hole,96,478758.6860,6772318.1090,404.5,478758.6860,6772318.1100,392.5000,478758.6860,6772318.1099,394.0000,1.5000,0.0000,10.5000,165.0000,contour,ISEE_OTHER:::95,42,#888888,12.0000,0.0048,0.0000,757,12.1200,9/05/2025 16:30,163.0000,9/05/1975 0:00,None,9/05/1975 0:00,6,14,0,0,0
ISEE_OTHER,hole,97,478754.3020,6772316.7170,405.281,478754.3020,6772316.7200,392.5000,478754.3020,6772316.7196,394.0000,1.5000,0.0000,11.2810,165.0000,contour,ISEE_OTHER:::96,42,#888888,12.7810,0.0134,0.0000,799,11.7585,9/05/2025 16:36,174.0000,9/05/1975 0:00,None,9/05/1975 0:00,6,15,0,0,0
ISEE_OTHER,hole,98,478749.9170,6772315.3240,405.699,478749.9170,6772315.3200,392.5000,478749.9170,6772315.3205,394.0000,1.5000,0.0000,11.6990,165.0000,contour,ISEE_OTHER:::97,42,#888888,13.1990,0.0174,180.0000,841,13.1990,9/05/2025 16:42,180.0000,9/05/1975 0:00,None,9/05/1975 0:00,6,16,0,0,0
ISEE_OTHER,hole,99,478747.9410,6772314.7120,405.773,478747.9410,6772314.7100,392.5000,478747.9410,6772314.7102,394.0000,1.5000,0.0000,11.7730,165.0000,contour,ISEE_OTHER:::98,42,#888888,13.2730,0.0086,180.0000,883,12.4766,9/05/2025 16:48,181.0000,9/05/1975 0:00,None,9/05/1975 0:00,6,17,0,0,0
ISEE_OTHER,hole,100,478746.2770,6772310.2680,405.819,478746.2770,6772310.2700,392.5000,478746.2770,6772310.2698,394.0000,1.5000,0.0000,11.8190,165.0000,contour,ISEE_OTHER:::101,42,#888888,13.3190,0.0086,0.0000,942,12.7862,9/05/2025 16:54,181.0000,9/05/1975 0:00,None,9/05/1975 0:00,7,1,0,0,0
ISEE_OTHER,hole,101,478748.9370,6772310.8150,405.783,478748.9370,6772310.8200,392.5000,478748.9370,6772310.8194,394.0000,1.5000,0.0000,11.7830,165.0000,contour,ISEE_OTHER:::102,42,#888888,13.2830,0.0216,0.0000,900,13.1502,10/05/2025 7:02,181.0000,9/05/1975 0:00,None,9/05/1975 0:00,7,2,0,0,0
ISEE_OTHER,hole,102,478753.3210,6772312.2080,405.344,478753.3210,6772312.2100,392.5000,478753.3210,6772312.2098,394.0000,1.5000,0.0000,11.3440,165.0000,contour,ISEE_OTHER:::103,42,#888888,12.8440,0.0089,0.0000,858,11.5596,10/05/2025 7:06,175.0000,9/05/1975 0:00,None,9/05/1975 0:00,7,3,0,0,0
ISEE_OTHER,hole,103,478757.7050,6772313.6010,404.714,478757.7050,6772313.6000,392.5000,478757.7050,6772313.6001,394.0000,1.5000,0.0000,10.7140,165.0000,contour,ISEE_OTHER:::104,42,#888888,12.2140,0.0047,180.0000,816,11.2369,10/05/2025 7:10,166.0000,9/05/1975 0:00,None,9/05/1975 0:00,7,4,0,0,0
ISEE_OTHER,hole,104,478762.0890,6772314.9940,403.842,478762.0890,6772314.9900,392.5000,478762.0890,6772314.9905,394.0000,1.5000,0.0000,9.8420,165.0000,contour,ISEE_OTHER:::105,42,#888888,11.3420,0.0202,180.0000,774,10.4346,10/05/2025 7:14,154.0000,9/05/1975 0:00,None,9/05/1975 0:00,7,5,0,0,0
ISEE_OTHER,hole,105,478766.4730,6772316.3860,403.364,478766.4730,6772316.3900,392.5000,478766.4730,6772316.3894,394.0000,1.5000,0.0000,9.3640,165.0000,contour,ISEE_OTHER:::106,42,#888888,10.8640,0.0211,0.0000,732,9.9949,10/05/2025 7:18,148.0000,9/05/1975 0:00,None,9/05/1975 0:00,7,6,0,0,0
ISEE_OTHER,hole,106,478770.8570,6772317.7790,402.987,478770.8570,6772317.7800,392.5000,478770.8570,6772317.7799,394.0000,1.5000,0.0000,8.9870,165.0000,contour,ISEE_OTHER:::107,42,#888888,10.4870,0.0055,0.0000,690,10.6967,10/05/2025 7:22,143.0000,9/05/1975 0:00,None,9/05/1975 0:00,7,7,0,0,0
ISEE_OTHER,hole,107,478775.2410,6772319.1720,402.309,478775.2410,6772319.1700,392.5000,478775.2410,6772319.1703,394.0000,1.5000,0.0000,8.3090,165.0000,contour,ISEE_OTHER:::108,42,#888888,9.8090,0.0117,180.0000,648,9.4166,10/05/2025 7:26,133.0000,9/05/1975 0:00,None,9/05/1975 0:00,7,8,0,0,0
ISEE_OTHER,hole,108,478779.6250,6772320.5650,401.52,478779.6250,6772320.5600,392.5000,478779.6250,6772320.5608,394.0000,1.5000,0.0000,7.5200,165.0000,contour,ISEE_OTHER:::109,42,#888888,9.0200,0.0318,180.0000,606,8.2082,10/05/2025 7:30,123.0000,9/05/1975 0:00,None,9/05/1975 0:00,7,9,0,0,0
ISEE_OTHER,hole,109,478784.0090,6772321.9570,401.222,478784.0090,6772321.9600,392.5000,478784.0090,6772321.9595,394.0000,1.5000,0.0000,7.2220,165.0000,contour,ISEE_OTHER:::110,42,#888888,8.7220,0.0197,0.0000,564,8.1987,10/05/2025 7:34,119.0000,9/05/1975 0:00,None,9/05/1975 0:00,7,10,0,0,0
ISEE_OTHER,hole,110,478788.3930,6772323.3500,400.505,478788.3930,6772323.3500,392.5000,478788.3930,6772323.3500,394.0000,1.5000,0.0000,6.5050,165.0000,contour,ISEE_OTHER:::111,42,#888888,8.0050,0.0000,90.0000,522,7.3646,10/05/2025 7:38,109.0000,9/05/1975 0:00,None,9/05/1975 0:00,7,11,0,0,0
ISEE_OTHER,hole,111,478792.7770,6772324.7430,399.538,478792.7770,6772324.7400,392.5000,478792.7770,6772324.7406,394.0000,1.5000,0.0000,5.5380,165.0000,contour,ISEE_OTHER:::112,42,#888888,7.0380,0.0244,180.0000,480,7.3899,10/05/2025 7:42,96.0000,9/05/1975 0:00,None,9/05/1975 0:00,7,12,0,0,0
ISEE_OTHER,hole,112,478797.1610,6772326.1360,398.924,478797.1610,6772326.1400,392.5000,478797.1610,6772326.1391,394.0000,1.5000,0.0000,4.9240,165.0000,contour,ISEE_OTHER:::113,42,#888888,6.4240,0.0357,0.0000,438,6.6167,10/05/2025 7:46,87.0000,9/05/1975 0:00,None,9/05/1975 0:00,7,13,0,0,0
ISEE_OTHER,hole,113,478801.5460,6772327.5290,398.102,478801.5460,6772327.5300,392.5000,478801.5460,6772327.5297,394.0000,1.5000,0.0000,4.1020,165.0000,contour,ISEE_OTHER:::114,42,#888888,5.6020,0.0102,0.0000,396,5.1538,10/05/2025 7:50,76.0000,9/05/1975 0:00,None,9/05/1975 0:00,7,14,0,0,0
ISEE_OTHER,hole,114,478805.9300,6772328.9210,397.565,478805.9300,6772328.9200,392.5000,478805.9300,6772328.9203,394.0000,1.5000,0.0000,3.5650,165.0000,contour,ISEE_OTHER:::115,42,#888888,5.0650,0.0113,180.0000,354,4.5585,10/05/2025 7:54,69.0000,9/05/1975 0:00,None,9/05/1975 0:00,7,15,0,0,0
ISEE_OTHER,hole,115,478810.3140,6772330.3140,396.837,478810.3140,6772330.3100,392.5000,478810.3140,6772330.3114,394.0000,1.5000,0.0000,2.8370,165.0000,contour,ISEE_OTHER:::116,42,#888888,4.3370,0.0528,180.0000,312,4.4671,10/05/2025 7:58,59.0000,9/05/1975 0:00,None,9/05/1975 0:00,7,16,0,0,0
ISEE_OTHER,hole,116,478814.6980,6772331.7070,395.749,478814.6980,6772331.7100,392.5000,478814.6980,6772331.7086,394.0000,1.5000,0.0000,1.7490,165.0000,contour,ISEE_OTHER:::117,42,#888888,3.2490,0.0529,0.0000,270,2.9566,10/05/2025 8:02,44.0000,9/05/1975 0:00,None,9/05/1975 0:00,7,17,0,0,0
ISEE_OTHER,hole,117,478819.0820,6772333.1000,394.702,478819.0820,6772333.1000,392.5000,478819.0820,6772333.1000,394.0000,1.5000,0.0000,0.7020,165.0000,contour,ISEE_OTHER:::83,17,#BBBB00,2.2020,0.0000,90.0000,228,2.0479,10/05/2025 8:06,30.0000,9/05/1975 0:00,None,9/05/1975 0:00,7,18,0,0,0
ISEE_OTHER,hole,118,478818.1010,6772328.5910,395.379,478818.1010,6772328.5900,392.5000,478818.1010,6772328.5905,394.0000,1.5000,0.0000,1.3790,165.0000,contour,ISEE_OTHER:::116,17,#BBBB00,2.8790,0.0199,180.0000,287,2.9366,10/05/2025 8:10,39.0000,9/05/1975 0:00,None,9/05/1975 0:00,8,1,0,0,0
ISEE_OTHER,hole,119,478813.7170,6772327.1980,396.45,478813.7170,6772327.2000,392.5000,478813.7170,6772327.1992,394.0000,1.5000,0.0000,2.4500,165.0000,contour,ISEE_OTHER:::118,42,#888888,3.9500,0.0290,0.0000,329,3.5945,10/05/2025 8:14,54.0000,9/05/1975 0:00,None,9/05/1975 0:00,8,2,0,0,0
ISEE_OTHER,hole,120,478809.3330,6772325.8060,397.293,478809.3330,6772325.8100,392.5000,478809.3330,6772325.8087,394.0000,1.5000,0.0000,3.2930,165.0000,contour,ISEE_OTHER:::119,42,#888888,4.7930,0.0478,0.0000,371,4.4575,10/05/2025 8:18,65.0000,9/05/1975 0:00,None,9/05/1975 0:00,8,3,0,0,0
ISEE_OTHER,hole,121,478804.9490,6772324.4130,397.717,478804.9490,6772324.4100,392.5000,478804.9490,6772324.4109,394.0000,1.5000,0.0000,3.7170,165.0000,contour,ISEE_OTHER:::120,42,#888888,5.2170,0.0329,180.0000,413,5.2170,10/05/2025 8:22,71.0000,9/05/1975 0:00,None,9/05/1975 0:00,8,4,0,0,0
ISEE_OTHER,hole,122,478800.5650,6772323.0200,398.542,478800.5650,6772323.0200,392.5000,478800.5650,6772323.0200,394.0000,1.5000,0.0000,4.5420,165.0000,contour,ISEE_OTHER:::121,42,#888888,6.0420,0.0000,90.0000,455,5.4378,10/05/2025 8:26,82.0000,9/05/1975 0:00,None,9/05/1975 0:00,8,5,0,0,0
ISEE_OTHER,hole,123,478796.1810,6772321.6270,399.268,478796.1810,6772321.6300,392.5000,478796.1810,6772321.6293,394.0000,1.5000,0.0000,5.2680,165.0000,contour,ISEE_OTHER:::122,42,#888888,6.7680,0.0254,0.0000,497,7.0387,10/05/2025 8:30,92.0000,9/05/1975 0:00,None,9/05/1975 0:00,8,6,0,0,0
ISEE_OTHER,hole,124,478791.7960,6772320.2340,399.971,478791.7960,6772320.2300,392.5000,478791.7960,6772320.2308,394.0000,1.5000,0.0000,5.9710,165.0000,contour,ISEE_OTHER:::123,42,#888888,7.4710,0.0307,180.0000,539,7.8445,10/05/2025 8:34,102.0000,9/05/1975 0:00,None,9/05/1975 0:00,8,7,0,0,0
ISEE_OTHER,hole,125,478787.4120,6772318.8420,400.6,478787.4120,6772318.8400,392.5000,478787.4120,6772318.8404,394.0000,1.5000,0.0000,6.6000,165.0000,contour,ISEE_OTHER:::124,42,#888888,8.1000,0.0141,180.0000,581,7.9380,10/05/2025 8:38,110.0000,9/05/1975 0:00,None,9/05/1975 0:00,8,8,0,0,0
ISEE_OTHER,hole,126,478783.0280,6772317.4490,401.209,478783.0280,6772317.4500,392.5000,478783.0280,6772317.4498,394.0000,1.5000,0.0000,7.2090,165.0000,contour,ISEE_OTHER:::125,42,#888888,8.7090,0.0066,0.0000,623,8.7961,10/05/2025 8:42,118.0000,9/05/1975 0:00,None,9/05/1975 0:00,8,9,0,0,0
ISEE_OTHER,hole,127,478778.6440,6772316.0560,401.699,478778.6440,6772316.0600,392.5000,478778.6440,6772316.0593,394.0000,1.5000,0.0000,7.6990,165.0000,contour,ISEE_OTHER:::126,42,#888888,9.1990,0.0249,0.0000,665,9.0150,10/05/2025 8:46,125.0000,9/05/1975 0:00,None,9/05/1975 0:00,8,10,0,0,0
ISEE_OTHER,hole,128,478774.2600,6772314.6630,402.382,478774.2600,6772314.6600,392.5000,478774.2600,6772314.6605,394.0000,1.5000,0.0000,8.3820,165.0000,contour,ISEE_OTHER:::127,42,#888888,9.8820,0.0174,180.0000,707,8.9926,10/05/2025 8:50,134.0000,9/05/1975 0:00,None,9/05/1975 0:00,8,11,0,0,0
ISEE_OTHER,hole,129,478769.8760,6772313.2710,402.97,478769.8760,6772313.2700,392.5000,478769.8760,6772313.2701,394.0000,1.5000,0.0000,8.9700,165.0000,contour,ISEE_OTHER:::128,42,#888888,10.4700,0.0055,180.0000,749,9.4230,10/05/2025 8:54,142.0000,9/05/1975 0:00,None,9/05/1975 0:00,8,12,0,0,0
ISEE_OTHER,hole,130,478765.4920,6772311.8780,403.337,478765.4920,6772311.8800,392.5000,478765.4920,6772311.8797,394.0000,1.5000,0.0000,9.3370,165.0000,contour,ISEE_OTHER:::129,42,#888888,10.8370,0.0106,0.0000,791,11.0537,10/05/2025 8:58,147.0000,9/05/1975 0:00,None,9/05/1975 0:00,8,13,0,0,0
ISEE_OTHER,hole,131,478761.1080,6772310.4850,403.962,478761.1080,6772310.4800,392.5000,478761.1080,6772310.4807,394.0000,1.5000,0.0000,9.9620,165.0000,contour,ISEE_OTHER:::130,42,#888888,11.4620,0.0250,180.0000,833,11.0035,10/05/2025 9:02,156.0000,9/05/1975 0:00,None,9/05/1975 0:00,8,14,0,0,0
ISEE_OTHER,hole,132,478756.7240,6772309.0920,404.714,478756.7240,6772309.0900,392.5000,478756.7240,6772309.0902,394.0000,1.5000,0.0000,10.7140,165.0000,contour,ISEE_OTHER:::131,42,#888888,12.2140,0.0094,180.0000,875,11.1147,10/05/2025 9:06,166.0000,9/05/1975 0:00,None,9/05/1975 0:00,8,15,0,0,0
ISEE_OTHER,hole,133,478752.3400,6772307.6990,405.322,478752.3400,6772307.7000,392.5000,478752.3400,6772307.6999,394.0000,1.5000,0.0000,11.3220,165.0000,contour,ISEE_OTHER:::132,42,#888888,12.8220,0.0045,0.0000,917,11.5398,10/05/2025 9:10,174.0000,9/05/1975 0:00,None,9/05/1975 0:00,8,16,0,0,0
ISEE_OTHER,hole,134,478747.9560,6772306.3070,405.777,478747.9560,6772306.3100,392.5000,478747.9560,6772306.3097,394.0000,1.5000,0.0000,11.7770,165.0000,contour,ISEE_OTHER:::133,42,#888888,13.2770,0.0129,0.0000,959,13.4098,10/05/2025 9:14,181.0000,9/05/1975 0:00,None,9/05/1975 0:00,8,17,0,0,0
ISEE_OTHER,hole,135,478744.6120,6772305.4020,405.888,478744.6120,6772305.4000,392.5000,478744.6120,6772305.4002,394.0000,1.5000,0.0000,11.8880,165.0000,contour,ISEE_OTHER:::134,42,#888888,13.3880,0.0086,180.0000,1001,13.9235,10/05/2025 9:18,182.0000,9/05/1975 0:00,None,9/05/1975 0:00,8,18,0,0,0
ISEE_OTHER,hole,136,478741.4920,6772300.5410,405.894,478741.4920,6772300.5400,392.5000,478741.4920,6772300.5401,394.0000,1.5000,0.0000,11.8940,165.0000,contour,ISEE_OTHER:::137,42,#888888,13.3940,0.0043,180.0000,1102,13.5279,10/05/2025 9:22,182.0000,9/05/1975 0:00,None,9/05/1975 0:00,9,1,0,0,0
ISEE_OTHER,hole,137,478743.9240,6772300.9910,405.877,478743.9240,6772300.9900,392.5000,478743.9240,6772300.9901,394.0000,1.5000,0.0000,11.8770,165.0000,contour,ISEE_OTHER:::138,42,#888888,13.3770,0.0043,180.0000,1060,12.5744,10/05/2025 9:26,182.0000,9/05/1975 0:00,None,9/05/1975 0:00,9,2,0,0,0
ISEE_OTHER,hole,138,478746.9750,6772301.7980,405.715,478746.9750,6772301.8000,392.5000,478746.9750,6772301.7998,394.0000,1.5000,0.0000,11.7150,165.0000,contour,ISEE_OTHER:::139,42,#888888,13.2150,0.0087,0.0000,1018,12.4221,10/05/2025 9:30,180.0000,9/05/1975 0:00,None,9/05/1975 0:00,9,3,0,0,0
ISEE_OTHER,hole,139,478751.3590,6772303.1910,405.271,478751.3590,6772303.1900,392.5000,478751.3590,6772303.1901,394.0000,1.5000,0.0000,11.2710,165.0000,contour,ISEE_OTHER:::140,42,#888888,12.7710,0.0045,180.0000,976,13.1541,10/05/2025 9:34,174.0000,9/05/1975 0:00,None,9/05/1975 0:00,9,4,0,0,0
ISEE_OTHER,hole,140,478755.7430,6772304.5840,404.671,478755.7430,6772304.5800,392.5000,478755.7430,6772304.5805,394.0000,1.5000,0.0000,10.6710,165.0000,contour,ISEE_OTHER:::141,42,#888888,12.1710,0.0188,180.0000,934,11.1973,10/05/2025 9:38,166.0000,9/05/1975 0:00,None,9/05/1975 0:00,9,5,0,0,0
ISEE_OTHER,hole,141,478760.1270,6772305.9760,403.992,478760.1270,6772305.9800,392.5000,478760.1270,6772305.9795,394.0000,1.5000,0.0000,9.9920,165.0000,contour,ISEE_OTHER:::142,42,#888888,11.4920,0.0199,0.0000,892,11.4920,10/05/2025 9:42,156.0000,9/05/1975 0:00,None,9/05/1975 0:00,9,6,0,0,0
ISEE_OTHER,hole,142,478764.5110,6772307.3690,403.263,478764.5110,6772307.3700,392.5000,478764.5110,6772307.3699,394.0000,1.5000,0.0000,9.2630,165.0000,contour,ISEE_OTHER:::143,42,#888888,10.7630,0.0053,0.0000,850,10.0096,10/05/2025 9:46,146.0000,9/05/1975 0:00,None,9/05/1975 0:00,10,1,0,0,0
ISEE_OTHER,hole,143,478768.8950,6772308.7620,402.662,478768.8950,6772308.7600,392.5000,478768.8950,6772308.7603,394.0000,1.5000,0.0000,8.6620,165.0000,contour,ISEE_OTHER:::144,42,#888888,10.1620,0.0113,180.0000,808,9.8571,10/05/2025 9:50,138.0000,9/05/1975 0:00,None,9/05/1975 0:00,10,2,0,0,0
ISEE_OTHER,hole,144,478773.2790,6772310.1550,402.257,478773.2790,6772310.1500,392.5000,478773.2790,6772310.1508,394.0000,1.5000,0.0000,8.2570,165.0000,contour,ISEE_OTHER:::145,42,#888888,9.7570,0.0294,180.0000,766,9.5619,10/05/2025 9:54,133.0000,9/05/1975 0:00,None,9/05/1975 0:00,10,3,0,0,0
ISEE_OTHER,hole,145,478777.6630,6772311.5470,401.717,478777.6630,6772311.5500,392.5000,478777.6630,6772311.5495,394.0000,1.5000,0.0000,7.7170,165.0000,contour,ISEE_OTHER:::146,42,#888888,9.2170,0.0186,0.0000,724,9.3092,10/05/2025 9:58,125.0000,9/05/1975 0:00,None,9/05/1975 0:00,10,4,0,0,0
ISEE_OTHER,hole,146,478782.0470,6772312.9400,401.211,478782.0470,6772312.9400,392.5000,478782.0470,6772312.9400,394.0000,1.5000,0.0000,7.2110,165.0000,contour,ISEE_OTHER:::147,42,#888888,8.7110,0.0000,90.0000,682,8.7110,10/05/2025 10:02,118.0000,9/05/1975 0:00,None,9/05/1975 0:00,10,5,0,0,0
ISEE_OTHER,hole,147,478786.4310,6772314.3330,400.648,478786.4310,6772314.3300,392.5000,478786.4310,6772314.3306,394.0000,1.5000,0.0000,6.6480,165.0000,contour,ISEE_OTHER:::148,42,#888888,8.1480,0.0211,180.0000,640,8.4739,10/05/2025 10:06,111.0000,9/05/1975 0:00,None,9/05/1975 0:00,10,6,0,0,0
ISEE_OTHER,hole,148,478790.8160,6772315.7260,400.029,478790.8160,6772315.7300,392.5000,478790.8160,6772315.7292,394.0000,1.5000,0.0000,6.0290,165.0000,contour,ISEE_OTHER:::149,42,#888888,7.5290,0.0304,0.0000,598,7.3784,10/05/2025 10:10,102.0000,9/05/1975 0:00,None,9/05/1975 0:00,10,7,0,0,0
ISEE_OTHER,hole,149,478795.2000,6772317.1190,399.291,478795.2000,6772317.1200,392.5000,478795.2000,6772317.1198,394.0000,1.5000,0.0000,5.2910,165.0000,contour,ISEE_OTHER:::150,42,#888888,6.7910,0.0084,0.0000,556,6.7231,10/05/2025 10:14,92.0000,9/05/1975 0:00,None,9/05/1975 0:00,10,8,0,0,0
